Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
04/08/2022,09:00,N,11.75,11.75,10.75,10.75
04/08/2022,10:00,N,10,10,8.67,8.2
04/08/2022,11:00,N,8.36,8.36,6.79,3.4
04/08/2022,12:00,N,10.55,10.55,6.65,4.15
04/08/2022,13:00,N,11.27,11.27,8.27,4.42
04/08/2022,14:00,N,10.04,10.04,9.43,4.62
04/08/2022,15:00,N,10.81,10,8.46,4.42
04/08/2022,16:00,N,12,10.18,8.65,5.6
04/08/2022,17:00,N,12.01,11.27,10.15,5.6
04/08/2022,18:00,N,10.71,10.04,9.55,7.55
04/08/2022,19:00,N,13.45,13.45,11.43,7.68
04/08/2022,20:00,N,35,79.15,79.15,83.96
04/08/2022,21:00,N,27.15,56.15,60.15,65.81
04/08/2022,22:00,N,8,30.22,30.22,35.47
04/08/2022,23:00,N,10.14,10.84,10.84,12.84
04/08/2022,24:00,N,5,5,4.63,4.25
04/09/2022,01:00,N,5.27,5.77,5.77,3.45
04/09/2022,02:00,N,4,4,3.55,3.45
04/09/2022,03:00,N,4.01,4.01,4.01,4
04/09/2022,04:00,N,5,5,4.07,4
04/09/2022,05:00,N,5,5,4.07,4
04/09/2022,06:00,N,8,8.07,7.07,6.5
04/09/2022,07:00,N,20,33.75,33.15,37.14
04/09/2022,08:00,N,20,20.15,20.43,25.12
04/09/2022,09:00,N,20.57,20.07,20,23.8
04/09/2022,10:00,N,22.05,21.26,18.15,20
04/09/2022,11:00,N,18.26,17.45,16.65,16.65
04/09/2022,12:00,N,18.55,18.55,14.65,16.65
04/09/2022,13:00,N,20,19.1,16.1,16.1
04/09/2022,14:00,N,17.01,16.14,15.34,15.34
04/09/2022,15:00,N,19.17,16.65,15.24,15.24
04/09/2022,16:00,N,23.5,21,20,20
04/09/2022,17:00,N,27.58,24.97,23.65,23.65
04/09/2022,18:00,N,27,27,23.5,20
04/09/2022,19:00,N,33.65,32.58,30.15,9.15
04/09/2022,20:00,N,31.08,31.15,30.15,20
04/09/2022,21:00,N,27.15,27.15,26.65,19.08
04/09/2022,22:00,N,9.75,9.75,8.82,6.6
04/09/2022,23:00,N,7.01,6,6,4.99
04/09/2022,24:00,N,8,7.57,7.37,7.37
04/10/2022,01:00,N,7.11,6.13,5.7,2.75
04/10/2022,02:00,N,4.58,4.08,4.01,2.72
04/10/2022,03:00,N,4,4,4,3.45
04/10/2022,04:00,N,5.61,5.11,4.21,3.45
04/10/2022,05:00,N,5.51,5.04,4.11,3.45
04/10/2022,06:00,N,9.61,9.61,8.11,3.8
04/10/2022,07:00,N,18,20.15,19.55,11.6
04/10/2022,08:00,N,12.29,11.79,11.6,11.6
04/10/2022,09:00,N,18,17.28,16.68,16.68
04/10/2022,10:00,N,20.85,20.85,17.35,11.6
04/10/2022,11:00,N,13.2,13.2,11.3,4.5
04/10/2022,12:00,N,17.13,17.13,10,4.15
04/10/2022,13:00,N,17.65,17.65,14.65,4.22
04/10/2022,14:00,N,17.58,17.65,14.65,11.6
04/10/2022,15:00,N,16.65,16.65,15.15,8.46
04/10/2022,16:00,N,15.72,15.72,14.94,7.45
04/10/2022,17:00,N,13.16,14.02,12.66,8.3
04/10/2022,18:00,N,12.33,14.35,12.78,12.78
04/10/2022,19:00,N,13.15,15.15,14.58,7.45
04/10/2022,20:00,N,12.11,37.15,37.15,35.31
04/10/2022,21:00,N,15.15,45.15,47.15,46.4
04/10/2022,22:00,N,7.01,9.74,9.74,9.74
04/10/2022,23:00,N,7.18,5.16,5.16,4.22
04/10/2022,24:00,N,9.02,8.5,8.35,8.35
04/11/2022,01:00,N,5.51,5.01,4.11,2.4
04/11/2022,02:00,N,4,3.92,3.35,2.58
04/11/2022,03:00,N,4,3.85,3.35,3.1
04/11/2022,04:00,N,5.43,4.93,4,3.1
04/11/2022,05:00,N,5.27,4.8,3.87,3.1
04/11/2022,06:00,N,8.01,8.01,5.26,3.45
04/11/2022,07:00,N,12.02,13,11.6,11.6
04/11/2022,08:00,N,10.12,10.12,10.12,8.3
04/11/2022,09:00,N,14.55,14.55,8.3,8.3
04/11/2022,10:00,N,12.85,12.85,8.3,8.3
04/11/2022,11:00,N,8,8.85,6.6,4.99
04/11/2022,12:00,N,8,12.85,8.88,12.85
04/11/2022,13:00,N,9,20.65,19.43,28.75
04/11/2022,14:00,N,8,43.44,43.44,73.93
04/11/2022,15:00,N,9,53.65,53.65,120.5
04/11/2022,16:00,N,12,75,75,160.3
04/11/2022,17:00,N,16.55,106.15,106.15,194
04/11/2022,18:00,N,15,110.15,110.15,125.3
04/11/2022,19:00,N,20,44.64,44.22,39.84
04/11/2022,20:00,N,15,103.54,103.54,122.39
04/11/2022,21:00,N,15.15,60.67,64.67,70.3
04/11/2022,22:00,N,8,16.12,16.12,20.5
04/11/2022,23:00,N,7.67,5.65,5.65,10
04/11/2022,24:00,N,8,6.88,6.38,4.37
04/12/2022,01:00,N,10.65,10.15,10.15,12.15
04/12/2022,02:00,N,5.91,5.35,5.35,5.35
04/12/2022,03:00,N,4.28,3.61,3.61,3.01
04/12/2022,04:00,N,6.63,4.61,4.11,2.72
04/12/2022,05:00,N,5.47,4.47,4.11,2.72
04/12/2022,06:00,N,11.31,11.31,10.38,3.1
04/12/2022,07:00,N,8,15.88,14.5,14.5
04/12/2022,08:00,N,14.17,14.17,14.17,22.59
04/12/2022,09:00,N,13.06,11.04,10.27,20
04/12/2022,10:00,N,20,20,19.3,33.62
04/12/2022,11:00,N,11.89,11.89,11.49,20.41
04/12/2022,12:00,N,8.01,15.62,14.94,38.79
04/12/2022,13:00,N,10.46,18.65,18.65,37.35
04/12/2022,14:00,N,12,33.15,33.15,58
04/12/2022,15:00,N,20,33.15,33.15,58
04/12/2022,16:00,N,25,40.15,40.15,48.34
04/12/2022,17:00,N,25,40.97,41.16,43.72
04/12/2022,18:00,N,20,30.62,30.62,38.02
04/12/2022,19:00,N,22.5,24.5,24.5,21.64
04/12/2022,20:00,N,25,55.15,55.15,55.15
04/12/2022,21:00,N,25,52.15,55.15,62.62
04/12/2022,22:00,N,8,15.45,15.45,30.14
04/12/2022,23:00,N,5.48,4.25,4.25,11.7
04/12/2022,24:00,N,10,8.35,8.35,10
04/13/2022,01:00,N,7,6,6,3
04/13/2022,02:00,N,4,4,3.46,2.75
04/13/2022,03:00,N,4,4,3.52,3.1
04/13/2022,04:00,N,5,5,4.07,3.1
04/13/2022,05:00,N,4.93,4.93,4,3.1
04/13/2022,06:00,N,8.8,9.35,6,4
04/13/2022,07:00,N,9.65,23.75,9.15,9.15
04/13/2022,08:00,N,11.97,11.97,11.97,11.97
04/13/2022,09:00,N,14.48,14.48,8.11,8.3
04/13/2022,10:00,N,16.56,16.56,13.99,13.99
04/13/2022,11:00,N,9.69,9.69,8.11,8.11
04/13/2022,12:00,N,12,12.6,10.72,10.72
04/13/2022,13:00,N,15.85,15.92,15.92,15.92
04/13/2022,14:00,N,12.11,26.36,26.36,37.1
04/13/2022,15:00,N,20,31.09,31.09,34.55
04/13/2022,16:00,N,27.58,37.15,37.15,48
04/13/2022,17:00,N,30,52.64,52.64,65.38
04/13/2022,18:00,N,21.59,55.02,55.15,76.42
04/13/2022,19:00,N,23.89,66.82,66.58,66.58
04/13/2022,20:00,N,20,121.15,121.15,203.49
04/13/2022,21:00,N,26.61,81.15,85.15,251.61
04/13/2022,22:00,N,8,65.15,65.15,100.5
04/13/2022,23:00,N,8,21.64,23.15,48.21
04/13/2022,24:00,N,8,10.35,10.35,22.22
04/14/2022,01:00,N,5,8.15,8.15,6.75
04/14/2022,02:00,N,4,4.01,4.01,4.01
04/14/2022,03:00,N,2.23,2.23,2.23,2.62
04/14/2022,04:00,N,2.55,2.55,1.97,2.4
04/14/2022,05:00,N,2.7,2.77,2.11,2
04/14/2022,06:00,N,4,4.07,3.34,2.02
04/14/2022,07:00,N,3.5,26.2,25.63,12.66
04/14/2022,08:00,N,8,14.06,14.06,12.48
04/14/2022,09:00,N,8,8.47,7.48,9.15
04/14/2022,10:00,N,8.17,8.85,7.54,7.54
04/14/2022,11:00,N,5,5.21,4.11,3.14
04/14/2022,12:00,N,8,8,6.65,2.72
04/14/2022,13:00,N,8.45,8.52,7.82,3.14
04/14/2022,14:00,N,8,8.54,7.91,3.14
04/14/2022,15:00,N,12,12,11.49,9.5
04/14/2022,16:00,N,15,15,14.47,12.65
04/14/2022,17:00,N,20,20.86,20.3,20.11
04/14/2022,18:00,N,18.76,18.83,18.36,18.36
04/14/2022,19:00,N,20.72,28.57,27.27,15.95
04/14/2022,20:00,N,42,61.15,61.28,61.35
04/14/2022,21:00,N,30,38,42,45
04/14/2022,22:00,N,12,12.98,12.98,17.8
04/14/2022,23:00,N,9.62,9.62,9.62,9.7
04/14/2022,24:00,N,11.01,10.94,10.35,3.5
04/15/2022,01:00,N,5,4.57,4.43,3
04/15/2022,02:00,N,4,3.57,3.35,2.75
04/15/2022,03:00,N,3.83,3.76,3.35,3.35
04/15/2022,04:00,N,4.03,4.03,3.45,3.45
04/15/2022,05:00,N,4.03,4.03,3.45,3.45
04/15/2022,06:00,N,8,8.07,7.34,3.45
04/15/2022,07:00,N,13,25.15,25.15,25.15
04/15/2022,08:00,N,13.5,14.15,14.15,14.16
04/15/2022,09:00,N,18.67,18.67,18.15,18.15
04/15/2022,10:00,N,18.64,18.71,17.71,14.5
04/15/2022,11:00,N,11,11.39,10.39,4.62
04/15/2022,12:00,N,16.19,16.85,15.37,4.22
04/15/2022,13:00,N,12,12.85,11.3,4.22
04/15/2022,14:00,N,12.01,12.51,12.51,4.15
04/15/2022,15:00,N,18.66,18.66,18.15,4.42
04/15/2022,16:00,N,12.47,12.47,12.07,9.81
04/15/2022,17:00,N,17.21,17.71,17.13,13.65
04/15/2022,18:00,N,17.89,18.89,18.89,18.89
04/15/2022,19:00,N,19,25,24.6,17.3
04/15/2022,20:00,N,30,48.82,50.15,47.84
04/15/2022,21:00,N,29.27,46.15,50.15,56.71
04/15/2022,22:00,N,8,18.71,18.71,24.4
04/15/2022,23:00,N,9.27,9.27,9.27,10.45
04/15/2022,24:00,N,7.01,6.51,6.35,4.02
04/16/2022,01:00,N,4.11,4.11,4.11,2.72
04/16/2022,02:00,N,4,3.93,3.93,1.7
04/16/2022,03:00,N,4,3.93,3.93,2.72
04/16/2022,04:00,N,4.6,4.6,4.01,2.4
04/16/2022,05:00,N,4.56,4.56,4.01,2.45
04/16/2022,06:00,N,6,6,5,2.72
04/16/2022,07:00,N,8,11.49,11.49,11.49
04/16/2022,08:00,N,8,8.07,8.07,8.07
04/16/2022,09:00,N,8.85,8.85,8.32,9.15
04/16/2022,10:00,N,11,11,8.3,8.3
04/16/2022,11:00,N,8,8.85,6,3.37
04/16/2022,12:00,N,5,8.85,4.34,4.34
04/16/2022,13:00,N,8,12.6,9.6,7.26
04/16/2022,14:00,N,8,15.06,15.06,17.06
04/16/2022,15:00,N,12,30.15,30.15,32
04/16/2022,16:00,N,19.5,61.37,61.37,63.37
04/16/2022,17:00,N,30,80.15,80.15,88.32
04/16/2022,18:00,N,17.48,50.15,50.15,41.39
04/16/2022,19:00,N,23.78,31.78,31.15,18.65
04/16/2022,20:00,N,17.77,49.15,50.15,40
04/16/2022,21:00,N,23.15,35.15,40.15,40
04/16/2022,22:00,N,7.01,12.51,12.51,16.48
04/16/2022,23:00,N,7.01,7.99,7.99,8.35
04/16/2022,24:00,N,7.01,7.08,7.08,3.35
04/17/2022,01:00,N,4.01,4.01,4.01,2.8
04/17/2022,02:00,N,3.5,3.43,3.35,2.45
04/17/2022,03:00,N,3.34,3.34,3.34,3
04/17/2022,04:00,N,3.5,3.5,3.35,3.15
04/17/2022,05:00,N,3.5,3.57,3.35,3.35
04/17/2022,06:00,N,6.66,7,6,3.15
04/17/2022,07:00,N,7.11,15.15,15,11
04/17/2022,08:00,N,8.7,9.68,9.68,9.68
04/17/2022,09:00,N,8.94,9.01,8.01,5.2
04/17/2022,10:00,N,8.94,9.01,8.01,4.02
04/17/2022,11:00,N,8,8.85,7.5,3.15
04/17/2022,12:00,N,7.12,8.21,6.62,5
04/17/2022,13:00,N,8,8.98,8.98,6.61
04/17/2022,14:00,N,8,10.02,10.02,10.02
04/17/2022,15:00,N,11.75,15.25,15.25,16.25
04/17/2022,16:00,N,14.5,18,18,20
04/17/2022,17:00,N,15,21.78,21.78,23.78
04/17/2022,18:00,N,15,29.17,29.17,29.62
04/17/2022,19:00,N,15,38.11,37.47,37.47
04/17/2022,20:00,N,15,95,96.5,103.06
04/17/2022,21:00,N,4,36.29,38,40
04/17/2022,22:00,N,8,11.91,11.91,14.47
04/17/2022,23:00,N,6.88,6.38,6.35,8.35
04/17/2022,24:00,N,5.6,5.1,4.89,4.1
04/18/2022,01:00,N,4.51,4.51,4.11,2.75
04/18/2022,02:00,N,4,3.79,3.39,2.45
04/18/2022,03:00,N,3.62,3.55,3.35,3.1
04/18/2022,04:00,N,4,4,3.45,3.1
04/18/2022,05:00,N,4,4,3.37,3.01
04/18/2022,06:00,N,8,8.44,7.44,4.22
04/18/2022,07:00,N,8,20.73,20.14,17.93
04/18/2022,08:00,N,13.5,14.5,14.5,14.5
04/18/2022,09:00,N,9.23,9.3,8.3,8.3
04/18/2022,10:00,N,9.81,9.81,7.75,7.75
04/18/2022,11:00,N,7.11,7.27,6,4.22
04/18/2022,12:00,N,8,8.82,7.34,4.42
04/18/2022,13:00,N,8.96,8.96,8.46,6.46
04/18/2022,14:00,N,10.18,10.68,10,10
04/18/2022,15:00,N,16.35,16.35,15.95,15.95
04/18/2022,16:00,N,17.09,17.16,16.65,18.65
04/18/2022,17:00,N,18.65,18.65,18.02,18.65
04/18/2022,18:00,N,13.73,13.8,13.4,16.86
04/18/2022,19:00,N,20,23.14,17.3,17.3
04/18/2022,20:00,N,30,39,39,33.2
04/18/2022,21:00,N,30,38.75,42.75,40
04/18/2022,22:00,N,10.28,10.78,10.78,12
04/18/2022,23:00,N,8,7.82,7.82,9.7
04/18/2022,24:00,N,7,6.93,6,6
04/19/2022,01:00,N,6.72,6.72,6.15,3.1
04/19/2022,02:00,N,4.35,4.35,4.35,3.1
04/19/2022,03:00,N,4,4.01,4.01,4.01
04/19/2022,04:00,N,5,5,4.35,4.02
04/19/2022,05:00,N,4.95,4.95,4.02,4.02
04/19/2022,06:00,N,8,8.55,7.07,4.15
04/19/2022,07:00,N,12.63,27.48,27.48,17.5
04/19/2022,08:00,N,16.52,17.5,17.5,17.5
04/19/2022,09:00,N,14.84,14.84,10.76,10.76
04/19/2022,10:00,N,14.14,14.14,11.35,11.35
04/19/2022,11:00,N,12,12.55,7.75,4.95
04/19/2022,12:00,N,17.02,17.02,14.02,4.5
04/19/2022,13:00,N,17.14,17.14,14.14,4.58
04/19/2022,14:00,N,14.08,14.15,13.52,8.08
04/19/2022,15:00,N,17.19,17.26,16.26,8.17
04/19/2022,16:00,N,20,20.53,20,10
04/19/2022,17:00,N,20,20.07,19.07,9.22
04/19/2022,18:00,N,25,25.49,24.53,15.85
04/19/2022,19:00,N,33.57,34.51,33.07,11.27
04/19/2022,20:00,N,26,26.5,25.93,10.45
04/19/2022,21:00,N,20.19,18.69,19.63,10.45
04/19/2022,22:00,N,9.57,9.57,9.1,9.1
04/19/2022,23:00,N,8,7.5,7.35,9.08
04/19/2022,24:00,N,8,7.93,7.34,4.25
04/20/2022,01:00,N,8.77,8.7,8.15,3.1
04/20/2022,02:00,N,5,5,5,3.1
04/20/2022,03:00,N,4.71,4.71,4.11,4.02
04/20/2022,04:00,N,5,5,4.49,4.02
04/20/2022,05:00,N,5.5,5.5,5.01,4.02
04/20/2022,06:00,N,8.72,8.79,8.19,4.02
04/20/2022,07:00,N,13.01,24.99,24.99,17.5
04/20/2022,08:00,N,16.61,16.68,16.68,10.79
04/20/2022,09:00,N,16.25,16.18,15.75,15.75
04/20/2022,10:00,N,22.77,23.75,23.75,23.75
04/20/2022,11:00,N,15.68,15.75,15.75,15.75
04/20/2022,12:00,N,13,13.74,12.5,12.5
04/20/2022,13:00,N,15.87,16.85,15.75,15.75
04/20/2022,14:00,N,8,8.98,7.82,12.5
04/20/2022,15:00,N,8,9.75,7.75,8.98
04/20/2022,16:00,N,7,19.03,19.03,24.68
04/20/2022,17:00,N,12,25.76,25.15,30.13
04/20/2022,18:00,N,12,34.7,34.7,36.2
04/20/2022,19:00,N,15,36.57,35.94,37.94
04/20/2022,20:00,N,5,71.25,72.25,116.2
04/20/2022,21:00,N,12.01,50,55,95.82
04/20/2022,22:00,N,5,10.99,10.99,13.15
04/20/2022,23:00,N,8,5.7,8.07,9.1
04/20/2022,24:00,N,5,4.5,4.25,4.25
04/21/2022,01:00,N,6.37,6.3,6.3,2.72
04/21/2022,02:00,N,5,4.57,4.46,2.72
04/21/2022,03:00,N,4.18,4.11,4.11,3.1
04/21/2022,04:00,N,5,5,5,3.1
04/21/2022,05:00,N,5,5,5,3.42
04/21/2022,06:00,N,8.78,8.85,8.85,3.45
04/21/2022,07:00,N,8,16.75,16.75,17.5
04/21/2022,08:00,N,15.41,16.07,16.39,17.5
04/21/2022,09:00,N,13.23,13.23,13.23,20.16
04/21/2022,10:00,N,12.85,12.85,12.85,17.5
04/21/2022,11:00,N,8.35,8.85,8.85,13.3
04/21/2022,12:00,N,12,12.85,12.85,14.89
04/21/2022,13:00,N,12,12.99,13,15
04/21/2022,14:00,N,7.01,13.04,13.04,17.66
04/21/2022,15:00,N,8,15.4,15.4,16.73
04/21/2022,16:00,N,8,24.83,26.07,30.58
04/21/2022,17:00,N,20,32.51,32.51,32.51
04/21/2022,18:00,N,17.11,33.81,33.81,36.2
04/21/2022,19:00,N,20,26.14,25.94,16.2
04/21/2022,20:00,N,5,42.33,43.33,47.13
04/21/2022,21:00,N,22.07,28.07,33.07,38.63
04/21/2022,22:00,N,12.47,12.54,12.54,15.85
04/21/2022,23:00,N,8.01,8.01,8.01,15
04/21/2022,24:00,N,8,7.93,7.93,7.93
04/22/2022,01:00,N,8.35,8.35,8.85,3.8
04/22/2022,02:00,N,8.65,9.15,9.15,4.02
04/22/2022,03:00,N,9.08,9.15,9.15,4.5
04/22/2022,04:00,N,8,9.15,9.15,4.5
04/22/2022,05:00,N,8,9.15,9.15,4.5
04/22/2022,06:00,N,14.35,14.85,14.85,4.5
04/22/2022,07:00,N,20,40.15,40.15,17.5
04/22/2022,08:00,N,20,29.43,29.43,17.5
04/22/2022,09:00,N,21.83,21.83,21.83,17.5
04/22/2022,10:00,N,32.35,32.35,31.75,34.88
04/22/2022,11:00,N,23.25,23.75,23.75,21.15
04/22/2022,12:00,N,22.77,23.75,23.75,19.19
04/22/2022,13:00,N,23.25,23.75,23.75,12.5
04/22/2022,14:00,N,14.73,15.65,15.25,12.5
04/22/2022,15:00,N,16.26,16.75,15.75,15
04/22/2022,16:00,N,25.89,26.2,25.36,26.2
04/22/2022,17:00,N,32.21,33.71,33.15,26.2
04/22/2022,18:00,N,30,30.5,30.24,24.81
04/22/2022,19:00,N,34.35,35.15,34.75,15
04/22/2022,20:00,N,30,38.82,40.15,15.85
04/22/2022,21:00,N,38.84,38.84,40.15,13.15
04/22/2022,22:00,N,17.56,17.49,17.09,14.5
04/22/2022,23:00,N,9,8.36,9.07,9.02
04/22/2022,24:00,N,12,12,12,4.1
04/23/2022,01:00,N,8.81,9.31,9.31,3.8
04/23/2022,02:00,N,8.65,9.15,9.15,4.01
04/23/2022,03:00,N,8.17,9.15,9.15,4.02
04/23/2022,04:00,N,8.17,9.15,9.15,4.02
04/23/2022,05:00,N,8,9.15,9.15,4.02
04/23/2022,06:00,N,13.87,14.85,14.85,4.02
04/23/2022,07:00,N,18.32,51.15,51.15,17.5
04/23/2022,08:00,N,20,26.15,35.15,15
04/23/2022,09:00,N,24.15,24.22,23.75,15
04/23/2022,10:00,N,32.68,32.75,31.75,17.5
04/23/2022,11:00,N,23.76,24.26,23.75,13.3
04/23/2022,12:00,N,20,20.98,20.98,17.88
04/23/2022,13:00,N,20.37,20.44,19.94,19.94
04/23/2022,14:00,N,18.44,18.94,18.33,18.33
04/23/2022,15:00,N,14.1,15.6,15,15
04/23/2022,16:00,N,23.2,24.7,25,25
04/23/2022,17:00,N,23.82,24.32,25,25
04/23/2022,18:00,N,24.5,25,25,25
04/23/2022,19:00,N,18.59,18.59,18.59,17.37
04/23/2022,20:00,N,29.15,35.15,36.15,34.33
04/23/2022,21:00,N,30,38.44,40.15,36.2
04/23/2022,22:00,N,19.15,20.13,21.21,23.21
04/23/2022,23:00,N,13.22,11.54,13.22,13.22
04/23/2022,24:00,N,8.23,7.26,8.23,4.6
04/24/2022,01:00,N,8,8,8,3.45
04/24/2022,02:00,N,5.45,5.45,5.45,3.45
04/24/2022,03:00,N,4.94,5.01,5.01,4.02
04/24/2022,04:00,N,6.03,6.03,5.45,4.02
04/24/2022,05:00,N,5.58,5.58,5,4.02
04/24/2022,06:00,N,8,8.45,7.07,4.02
04/24/2022,07:00,N,19.5,32.15,32.15,15
04/24/2022,08:00,N,19.78,20.28,20.28,15
04/24/2022,09:00,N,16.9,16.9,15.9,15
04/24/2022,10:00,N,16.68,16.85,15.75,15
04/24/2022,11:00,N,14.02,15,15,15
04/24/2022,12:00,N,20.77,21.75,21.55,23.55
04/24/2022,13:00,N,15.68,15.75,15.75,25
04/24/2022,14:00,N,12.01,17.89,17.89,25
04/24/2022,15:00,N,15.7,25.49,25.49,64.58
04/24/2022,16:00,N,17.24,30.09,29.69,51.69
04/24/2022,17:00,N,27,33.55,33.15,57.42
04/24/2022,18:00,N,30,36,35.8,37.8
04/24/2022,19:00,N,30,30.5,29.94,29.94
04/24/2022,20:00,N,30,51.55,52.55,61.91
04/24/2022,21:00,N,14.17,35.15,40.15,53.39
04/24/2022,22:00,N,15,20.58,20.58,22
04/24/2022,23:00,N,8,8.98,9.33,13.04
04/24/2022,24:00,N,9.38,9.38,9.38,4.6
04/25/2022,01:00,N,8,8,8,4.15
04/25/2022,02:00,N,5.35,5.35,5.35,3.45
04/25/2022,03:00,N,5,5,5,4.15
04/25/2022,04:00,N,6.73,6.73,6.15,4.15
04/25/2022,05:00,N,6.73,6.73,6.15,4.15
04/25/2022,06:00,N,12.78,12.85,11.85,4.15
04/25/2022,07:00,N,20,35.15,35.15,22.2
04/25/2022,08:00,N,20,20.5,20.5,12.79
04/25/2022,09:00,N,16.75,16.75,15.75,15.75
04/25/2022,10:00,N,20.85,20.85,20.22,22.22
04/25/2022,11:00,N,20,20.5,20.3,20.5
04/25/2022,12:00,N,16.25,16.85,15.75,49.5
04/25/2022,13:00,N,20,20.07,20.07,69.5
04/25/2022,14:00,N,19.82,20.8,20.8,81.2
04/25/2022,15:00,N,17.13,17.13,17.13,47.44
04/25/2022,16:00,N,20.49,20.49,20.49,51.27
04/25/2022,17:00,N,21.9,21.9,21.9,81.2
04/25/2022,18:00,N,13.51,13.77,13.77,81.2
04/25/2022,19:00,N,18.96,19.03,19.03,24.61
04/25/2022,20:00,N,30,38.16,39.16,43.96
04/25/2022,21:00,N,13.01,54.84,56.15,81.2
04/25/2022,22:00,N,14.17,15.15,15.15,22.64
04/25/2022,23:00,N,8,8,8.5,33.05
04/25/2022,24:00,N,8.5,8.5,8.3,8.3
04/26/2022,01:00,N,4,4,4,3.1
04/26/2022,02:00,N,3.4,3.33,2.77,2.75
04/26/2022,03:00,N,3.49,3.49,2.82,3.01
04/26/2022,04:00,N,4,4,3.29,3.29
04/26/2022,05:00,N,4,4.15,4.15,4.15
04/26/2022,06:00,N,5,5.98,5.98,4.5
04/26/2022,07:00,N,5,38.78,38.78,40.78
04/26/2022,08:00,N,8,19,19,21
04/26/2022,09:00,N,8.36,8.34,8.34,10
04/26/2022,10:00,N,8,8.07,7.91,8.98
04/26/2022,11:00,N,6.83,7.33,7.31,4.62
04/26/2022,12:00,N,8,8.98,8.58,4.5
04/26/2022,13:00,N,8.25,9.23,9.23,5
04/26/2022,14:00,N,7.01,11.45,11.45,13.15
04/26/2022,15:00,N,13.98,15.48,15.48,11.8
04/26/2022,16:00,N,16.78,18.28,18.28,11.8
04/26/2022,17:00,N,18.71,18.78,18.78,13.15
04/26/2022,18:00,N,12.85,13.35,12.86,11.8
04/26/2022,19:00,N,16.82,17.82,16.32,9.1
04/26/2022,20:00,N,11.05,33.66,34.66,24.5
04/26/2022,21:00,N,29.15,35.15,40.15,30.56
04/26/2022,22:00,N,11.07,11.57,11.57,10.45
04/26/2022,23:00,N,5.7,5.7,5.7,7.75
04/26/2022,24:00,N,8,7.79,7.29,4.1
04/27/2022,01:00,N,5,5,5,3.1
04/27/2022,02:00,N,4,4,4,3.1
04/27/2022,03:00,N,5,5,5,4.02
04/27/2022,04:00,N,4,4.07,4.07,4.02
04/27/2022,05:00,N,4,4.07,4.07,4.02
04/27/2022,06:00,N,8,8.5,8.5,4.15
04/27/2022,07:00,N,6.43,32.71,32.71,32.71
04/27/2022,08:00,N,10,26,26,26
04/27/2022,09:00,N,10,10,9.48,10
04/27/2022,10:00,N,14.38,14.38,13.75,12.4
04/27/2022,11:00,N,13.04,13.11,12.71,5.3
04/27/2022,12:00,N,14.79,14.86,14.46,5
04/27/2022,13:00,N,13.72,14.22,13.75,13.5
04/27/2022,14:00,N,16.67,21.06,21.06,16.2
04/27/2022,15:00,N,28.43,28.93,28.73,27
04/27/2022,16:00,N,33.65,35.15,34.95,32.23
04/27/2022,17:00,N,26.18,26.25,26.05,27
04/27/2022,18:00,N,19.43,19.5,18.5,19.5
04/27/2022,19:00,N,15.41,15.41,14.5,14.5
04/27/2022,20:00,N,18.58,18.65,18.45,13.5
04/27/2022,21:00,N,15,15,14.6,14.18
04/27/2022,22:00,N,10.45,10.45,10.45,10.45
04/27/2022,23:00,N,10.5,10.43,10.43,10.43
04/27/2022,24:00,N,8.92,8.92,8.26,4.25
04/28/2022,01:00,N,12.08,12.15,12.15,3.8
04/28/2022,02:00,N,8,8.35,8.35,4
04/28/2022,03:00,N,6.5,6.57,6.57,4.42
04/28/2022,04:00,N,9,9.5,9.5,4.42
04/28/2022,05:00,N,9,9.96,9.96,4.42
04/28/2022,06:00,N,19.5,19.57,19.46,4.42
04/28/2022,07:00,N,19.5,35.15,35.15,34.5
04/28/2022,08:00,N,33,33.48,33.98,33.98
04/28/2022,09:00,N,21.99,21.15,21.15,23.15
04/28/2022,10:00,N,33,33,32.4,34.28
04/28/2022,11:00,N,20,20.59,20.59,20.59
04/28/2022,12:00,N,22.86,23.84,23.75,25.75
04/28/2022,13:00,N,22.77,23.75,23.75,69.5
04/28/2022,14:00,N,20,31.15,31.15,71.2
04/28/2022,15:00,N,20.08,21.15,21.15,59.26
04/28/2022,16:00,N,30,31.5,31.5,71.2
04/28/2022,17:00,N,32.94,36.84,36.87,66.12
04/28/2022,18:00,N,30,32.15,32.15,40.72
04/28/2022,19:00,N,24.17,24.24,24.06,24.06
04/28/2022,20:00,N,22.99,25.99,26.87,26.6
04/28/2022,21:00,N,22.55,21.52,23.05,17.34
04/28/2022,22:00,N,15.85,15.85,15.85,15.85
04/28/2022,23:00,N,17.23,16.97,17.16,13.15
04/28/2022,24:00,N,21.42,21.35,21.35,7
04/29/2022,01:00,N,8,8,8,3.8
04/29/2022,02:00,N,5,5,5,3.8
04/29/2022,03:00,N,5,5,5,4.22
04/29/2022,04:00,N,8,8.5,8.5,4.22
04/29/2022,05:00,N,8,8.5,8.5,4.22
04/29/2022,06:00,N,16.42,16.85,16.85,4.42
04/29/2022,07:00,N,19.5,41.15,41.15,27.04
04/29/2022,08:00,N,23.52,23.58,24.5,24.5
04/29/2022,09:00,N,24.65,24.15,24.15,24.15
04/29/2022,10:00,N,24.26,24.26,24.15,24.15
